234,08:40,GYN,12:53,PMW,18:42:26
235,04:35,GYN,13:07,RAO,18:51:41
236,22:53,GYN,18:58,UDI,05:10:46
237,19:27,OPS,20:06,BSB,01:50:54
238,03:47,OPS,06:00,CGB,08:14:39
239,03:34,PLU,11:46,RAO,17:06:06
240,17:58,PMW,15:57,AUX,03:09:55
241,21:15,PMW,17:53,GYN,14:42:29
242,16:27,RAO,18:34,BSB,13:51:40
243,22:57,RAO,08:59,GIG,07:18:10
244,17:11,RAO,08:51,GRU,18:18:05
245,13:02,RAO,11:39,GYN,09:21:52
246,01:52,RAO,17:47,PLU,21:02:38
247,13:35,RAO,10:58,SJP,13:25:34
248,02:23,RAO,12:21,UDI,19:53:39
249,22:21,SJP,21:43,RAO,13:31:50
250,10:01,SSA,10:09,BRA,01:38:52
251,02:21,SSA,01:23,VDC,23:37:44
252,18:25,UBA,19:08,GRU,05:44:38
253,11:21,UBA,11:55,UDI,03:12:07
254,23:48,UDI,13:49,GRU,23:09:52
255,21:29,UDI,08:25,GYN,03:16:26
256,14:32,UDI,19:22,RAO,10:53:34
257,03:56,UDI,20:53,UBA,08:55:51
258,22:16,VDC,00:43,GRU,06:18:20
259,18:39,VDC,12:01,SSA,06:45:39
260,05:30,BRL,17:46,ORD,14:16:15
261,18:04,BRL,03:37,STL,06:36:25
262,05:38,DEC,16:00,ORD,00:25:35
263,19:51,DEC,17:17,STL,20:02:01
264,20:44,JBR,03:47,STL,08:12:50
265,16:51,ORD,06:19,BRL,22:00:30
266,15:20,ORD,16:59,DEC,07:58:02
267,16:47,STL,04:07,BRL,01:27:26
268,08:07,STL,10:40,DEC,17:25:51
269,07:11,STL,03:37,JBR,14:10:34
270,15:42,CGA,10:02,HYL,15:46:41
271,16:21,CGA,15:48,KTN,03:48:30
272,01:39,HYL,04:27,CGA,21:24:15
273,08:26,HYL,05:56,KTB,19:35:00
274,06:55,HYL,10:58,KTN,03:33:02
275,15:33,KTB,09:52,HYL,22:08:53
276,22:05,KTB,17:36,KTN,07:03:27
277,06:44,KTN,05:50,CGA,11:10:32
278,04:16,KTN,01:02,HYL,16:46:37
279,16:42,KTN,22:48,KTB,03:12:44
280,10:41,KTN,06:22,MTM,07:13:29
281,22:27,MTM,07:25,KTN,03:16:14
282,19:47,ACC,01:22,DKR,20:14:21
283,21:37,ACC,22:16,LOS,17:14:34
284,09:23,ACC,06:28,ROB,06:50:51
285,09:52,BCN,16:20,BJL,10:47:25
286,04:49,BJL,11:32,BCN,16:01:25
287,19:09,BJL,01:15,DKR,12:24:01
288,16:01,BJL,04:15,FNA,09:33:45
289,22:26,CKY,05:36,OXB,04:36:23
290,23:13,DKR,01:26,ACC,00:10:30
291,10:58,DKR,13:37,BJL,07:30:29
292,04:23,DKR,02:29,DLA,23:21:54
293,06:56,DKR,10:11,FNA,04:48:39
294,03:14,DKR,03:39,LOS,11:46:30
295,07:33,DKR,04:07,OXB,11:44:15
296,14:24,DLA,04:09,DKR,21:37:53
297,11:34,DLA,21:14,LOS,19:10:57
298,21:47,FNA,01:47,BJL,19:37:44
299,20:07,FNA,03:34,DKR,19:38:06
300,16:18,FNA,12:07,LGW,22:56:33
301,07:29,FNA,13:52,ROB,17:53:40
302,20:21,LGW,21:42,FNA,23:44:28
303,18:40,LOS,01:55,ACC,09:21:29
304,16:31,LOS,02:54,DKR,02:09:47
305,12:02,LOS,18:27,DLA,00:23:23
306,22:36,LOS,04:27,ROB,16:48:14
307,06:04,OXB,17:49,CKY,22:39:49
308,09:32,OXB,19:32,DKR,13:43:07
309,00:49,ROB,21:31,ACC,00:13:44
310,01:28,ROB,21:55,FNA,06:29:36
311,08:36,ROB,05:12,LOS,10:14:49
312,16:34,AKV,05:55,YIK,06:35:49
313,13:31,AKV,21:26,YPX,01:44:22
314,05:41,XGR,17:57,YVP,17:24:12
315,03:35,YGL,21:17,YGW,15:47:50
316,17:44,YGL,01:46,YPX,16:58:40
317,21:46,YGL,20:55,YUL,14:59:50
318,05:34,YGW,23:43,YGL,03:53:09
319,18:02,YGW,04:30,YPH,10:32:17
320,07:43,YGW,19:40,YSK,00:32:52
321,08:32,YGW,20:58,YUD,21:06:36
322,18:32,YGW,01:43,YUL,14:14:59
323,03:10,YGW,18:24,YUY,01:29:31
324,16:30,YIK,12:45,AKV,07:53:41
325,23:09,YIK,16:18,YZG,22:46:20
326,23:21,YKG,07:00,YPJ,12:52:41
327,18:18,YKG,21:26,YQC,06:02:34
328,01:48,YKG,08:04,YVP,10:16:01
329,09:43,YKL,18:07,YQB,19:31:39
330,01:01,YKL,10:07,YVP,07:28:44
331,22:46,YKL,19:35,YWK,03:13:00
332,14:43,YKL,07:14,YZV,14:29:51
333,21:09,YPH,20:42,YPX,22:25:27
334,03:15,YPH,12:31,YUD,21:45:59
335,08:38,YPH,20:25,YVP,15:33:34
336,18:52,YPJ,21:34,YKG,05:28:22
337,14:07,YPJ,14:06,YTQ,04:28:53
338,21:33,YPJ,21:20,YVP,03:07:37
339,22:22,YPX,18:34,AKV,02:45:51
340,18:19,YPX,13:54,YGL,21:31:34
341,10:23,YPX,00:50,YPH,01:52:04
342,00:47,YPX,12:13,YVP,22:01:29
343,05:23,YQB,21:57,YKL,15:32:26
344,17:15,YQB,15:30,YUL,17:04:35
345,22:25,YQC,12:05,YKG,08:05:47
346,05:53,YQC,13:10,YWB,02:04:39
347,14:40,YSK,03:16,YGW,16:00:06
348,17:27,YSK,06:48,YUD,15:20:19
349,18:40,YTQ,06:47,YPJ,15:41:06
350,01:37,YTQ,08:13,YVP,02:59:39
351,19:13,YUD,10:22,YGW,09:47:01
352,04:18,YUD,19:25,YPH,01:10:55
353,18:02,YUD,10:58,YSK,01:43:07
354,11:11,YUL,11:48,YGL,13:40:56
355,05:20,YUL,14:21,YGW,09:16:18
356,00:34,YUL,17:49,YQB,17:01:03
357,05:26,YUL,22:04,YUY,04:29:17
358,12:34,YUY,11:43,YGW,12:45:31
359,17:58,YUY,13:16,YUL,19:13:19
360,11:52,YVP,10:37,XGR,01:01:22
361,20:57,YVP,02:44,YGW,02:46:21
362,19:31,YVP,14:53,YKG,22:44:23
363,21:29,YVP,05:14,YKL,03:06:56
364,02:16,YVP,00:56,YPH,05:11:33
365,11:46,YVP,16:45,YPJ,03:33:09
366,13:19,YVP,11:54,YPX,23:10:52
367,03:05,YVP,13:19,YTQ,07:29:09
368,08:15,YWB,18:22,YQC,02:27:08
369,09:26,YWB,17:38,YZG,16:54:22
370,06:28,YWK,02:58,YKL,17:25:28
371,23:41,YWK,20:15,YZV,11:18:24
372,04:55,YZG,03:09,YIK,08:20:27
373,06:56,YZG,00:40,YWB,19:19:06
374,11:58,YZV,13:03,YKL,12:08:18
375,07:47,YZV,05:13,YWK,00:19:03
376,00:07,JIB,15:03,DXB,09:32:25
377,01:50,JIB,09:07,JED,21:29:42
378,04:12,JIB,10:45,MGQ,19:27:06
379,11:39,MGQ,17:52,NBO,15:27:27
380,00:39,NBO,21:17,MGQ,01:17:11
381,19:47,BKK,14:51,SIN,01:33:11
382,20:31,DRW,12:32,SIN,02:26:32
383,21:42,HAK,08:53,SIN,23:56:24
384,05:48,HGH,04:47,SIN,11:15:43
385,11:27,HKG,21:59,SIN,02:39:07
386,13:38,HKT,18:09,SIN,01:16:28
387,02:35,KIX,13:14,MNL,03:56:13
388,09:02,KIX,16:57,TPE,04:57:09
389,17:51,KUL,04:39,SIN,01:30:35
390,16:45,MNL,04:38,KIX,21:14:13
391,19:16,MNL,02:07,SIN,11:33:37
392,20:37,PEN,00:46,SIN,11:37:13
393,09:42,PER,02:48,SIN,00:42:02
394,22:55,PNH,06:57,SIN,21:49:32
395,09:23,REP,05:49,SIN,18:26:19
396,13:30,RGN,18:03,SIN,21:39:05
397,11:53,SGN,07:29,SIN,13:35:33
398,21:36,SIN,09:43,BKK,15:51:06
399,02:09,SIN,12:22,DRW,02:31:04
400,04:05,SIN,14:18,HAK,01:55:36
401,16:53,SIN,12:41,HGH,12:41:12
402,21:18,SIN,22:43,HKG,17:35:51
403,12:27,SIN,03:10,HKT,16:34:30
404,10:22,SIN,10:07,KUL,10:42:35
405,22:16,SIN,03:48,MNL,05:21:48
406,14:47,SIN,15:12,PEN,07:03:40
407,01:38,SIN,21:49,PER,09:13:45
408,14:59,SIN,22:29,PNH,21:57:17
409,13:00,SIN,10:58,REP,10:56:50
410,19:38,SIN,14:10,RGN,12:37:14
411,18:27,SIN,10:46,SGN,12:25:12
412,05:16,SIN,01:14,SWA,13:36:25
413,05:53,SIN,22:32,TPE,15:21:08
414,20:39,SWA,00:33,SIN,09:08:19
415,11:22,TPE,11:10,KIX,02:35:10
416,13:06,TPE,23:25,SIN,06:12:32
417,23:28,ACH,23:29,EBA,07:18:44
418,15:10,DRS,09:15,ZRH,13:36:00
419,16:20,DUS,17:49,FDH,04:46:28
420,21:15,EBA,14:03,ACH,05:33:57
421,09:51,EBA,18:43,FDH,15:34:08
422,01:12,EBA,17:53,MUC,00:51:14
423,02:07,EBA,16:40,ZRH,14:41:55
424,02:09,FDH,16:02,DUS,21:55:51
425,08:10,FDH,02:48,EBA,12:49:10
426,11:11,FDH,23:49,HAM,17:27:43
427,01:08,FDH,08:04,OLB,09:06:33
428,13:45,FDH,19:07,TXL,20:11:22
429,21:02,FDH,00:07,ZAD,09:52:37
430,19:07,FMM,04:08,NAP,01:58:33
431,07:28,GRZ,14:40,ZRH,06:09:15
432,23:56,HAM,07:56,FDH,11:09:31
433,21:46,MUC,13:50,EBA,13:35:45
434,01:12,NAP,19:54,FMM,05:30:27
435,09:05,OLB,01:58,FDH,00:04:27
436,13:31,SZG,18:58,ZRH,20:47:34
437,17:37,TXL,19:30,FDH,12:59:54
438,08:55,ZAD,17:05,FDH,03:22:11
439,06:33,ZRH,03:32,DRS,11:49:20
440,04:22,ZRH,01:32,EBA,15:17:31
441,13:55,ZRH,15:27,GRZ,22:24:00
442,01:10,ZRH,08:55,SZG,05:40:28
443,21:11,ATL,20:41,LWB,00:22:54
444,04:25,ATL,22:31,MCN,17:52:55
445,04:47,ATL,19:35,MEI,15:40:39
446,06:53,ATL,22:30,MSL,09:28:06
447,22:44,ATL,14:53,PIB,17:15:57
448,08:14,ATL,16:00,TUP,18:18:10
449,07:15,BIM,00:50,FLL,06:44:34
450,07:44,ELH,12:52,FLL,14:49:01
451,19:57,ELH,22:28,PBI,19:49:03
452,11:16,EYW,21:39,FLL,02:58:45
453,11:06,EYW,04:26,RSW,16:44:23
454,03:19,EYW,07:35,TPA,15:38:00
455,08:55,FLL,14:57,BIM,13:10:03
456,22:46,FLL,20:01,ELH,05:40:47
457,11:49,FLL,15:00,EYW,05:40:58
458,23:11,FLL,06:36,FPO,15:43:04
459,21:55,FLL,12:08,GGT,21:03:57
460,19:38,FLL,06:45,GHB,03:39:39
461,10:29,FLL,11:21,MCO,15:07:35
462,17:11,FLL,11:12,MHH,17:14:17
463,06:42,FLL,05:23,TCB,20:54:33
464,22:58,FLL,02:57,TPA,10:34:05
465,05:38,FPO,21:45,FLL,15:41:04
466,17:40,GGT,11:05,FLL,11:52:52
467,02:57,GGT,10:44,GHB,22:00:43
468,02:53,GHB,09:54,FLL,22:44:23
469,19:08,GLH,18:36,TUP,01:38:14
470,19:07,GNV,09:36,MCO,14:29:53
471,20:10,GNV,04:19,TPA,02:41:48
472,11:49,JAX,00:24,MHH,00:43:16
473,14:56,JAX,10:44,TPA,12:41:39
474,04:39,LWB,22:09,ATL,14:30:29
475,06:51,MCN,05:12,ATL,11:52:34
476,13:58,MCN,08:15,MCO,11:03:24
477,10:36,MCO,07:45,FLL,17:25:30
478,02:13,MCO,15:38,GNV,17:02:22
479,08:45,MCO,02:24,MCN,00:05:21
480,14:25,MCO,21:51,MHH,02:21:17
481,22:41,MCO,15:29,PNS,17:08:11
482,14:37,MCO,04:00,RSW,06:50:37
483,21:27,MCO,18:12,TLH,21:59:57
484,14:35,MEI,05:59,ATL,03:18:19
485,10:05,MHH,02:52,FLL,16:42:44
486,07:17,MHH,21:25,JAX,13:30:52
487,19:43,MHH,21:16,MCO,02:07:29
488,12:34,MHH,04:32,PBI,23:40:27
489,10:31,MSL,13:14,ATL,01:55:38
490,10:19,PBI,00:59,ELH,23:11:33
491,21:51,PBI,18:54,MHH,01:07:04
492,00:23,PBI,14:01,TPA,17:12:39
493,07:25,PIB,12:13,ATL,07:42:22
494,01:50,PNS,19:17,MCO,18:28:05
495,04:12,PNS,22:47,TPA,22:58:42
496,00:55,RSW,05:55,EYW,11:29:21
497,11:15,RSW,07:59,MCO,17:04:30
498,19:30,TCB,14:10,FLL,22:26:32
499,14:45,TLH,19:01,MCO,17:04:43
500,17:20,TLH,20:32,TPA,23:48:12
501,19:03,TPA,05:15,EYW,09:24:05
502,23:15,TPA,18:28,FLL,07:32:30
503,03:39,TPA,09:21,GNV,05:25:34
504,16:01,TPA,11:40,JAX,17:16:18
505,05:24,TPA,00:42,PBI,06:11:01
506,07:12,TPA,17:07,PNS,11:31:51
507,00:24,TPA,22:18,TLH,10:46:14
508,22:57,TUP,10:47,ATL,23:46:54
509,09:32,TUP,05:38,GLH,02:21:04
510,07:08,AMS,16:30,NDR,08:13:51
511,06:41,AMS,11:36,TNG,10:23:46
512,13:21,BCN,07:39,CMN,13:23:10
513,12:40,BCN,02:25,NDR,21:37:40
514,14:55,BCN,22:15,TNG,03:46:52
515,21:00,BGY,22:47,CMN,19:30:53
516,01:38,BLQ,17:00,CMN,23:19:32
517,20:17,BRU,15:44,CMN,00:08:38
518,14:46,BRU,00:09,NDR,10:52:37
519,17:50,BRU,07:16,TNG,22:39:52
520,03:38,CGN,04:40,NDR,03:03:29
521,05:47,CMN,21:35,BCN,04:00:28
522,14:20,CMN,19:53,BGY,21:32:48
523,22:12,CMN,00:44,BLQ,00:04:04
524,21:38,CMN,03:53,BRU,03:19:56
525,06:28,CMN,17:46,CUF,06:20:57
526,06:28,CMN,23:36,LGW,12:54:25
527,23:49,CMN,11:11,LYS,17:09:34
528,12:54,CMN,01:37,MPL,15:40:15
529,19:15,CMN,05:15,SAW,01:00:44
530,16:53,CMN,06:59,TLS,16:33:18
531,15:23,CMN,17:57,TSF,23:15:51
532,14:50,CUF,13:40,CMN,21:43:21
533,19:59,FEZ,00:11,MPL,03:18:24
534,18:43,LGW,21:20,CMN,09:08:54
535,03:47,LGW,01:18,TNG,21:57:22
536,22:23,LYS,01:09,CMN,02:23:31
537,02:14,MPL,15:48,CMN,05:18:07
538,09:47,MPL,18:47,FEZ,23:25:16
539,13:53,MPL,04:41,NDR,01:48:41
540,22:07,NDR,14:37,AMS,12:47:07
541,13:07,NDR,10:25,BCN,12:56:55
542,23:55,NDR,04:04,BRU,13:36:56
543,19:44,NDR,01:05,CGN,19:04:34
544,21:16,NDR,15:52,MPL,08:52:58
545,06:32,NDR,06:11,PMI,03:27:15
546,00:31,PMI,08:51,NDR,09:03:20
547,22:30,SAW,15:01,CMN,07:08:15
548,20:01,TLS,21:10,CMN,08:57:55
549,17:17,TNG,04:12,AMS,01:17:48
550,10:16,TNG,01:31,BCN,22:10:38
551,19:42,TNG,17:49,BRU,05:50:49
552,08:49,TNG,07:14,LGW,16:15:21
553,18:54,TSF,05:18,CMN,07:43:36
554,02:58,AUA,02:42,LSP,16:42:25
555,23:16,AUA,09:24,MAR,19:16:23
556,00:26,BON,00:26,CUR,04:40:06
557,19:53,CUR,05:18,AUA,14:43:42
558,04:03,LSP,04:33,AUA,09:26:02
559,18:44,MAR,10:34,AUA,19:23:43
560,15:30,ASF,16:27,DME,13:11:05
561,12:50,ASF,11:26,LED,07:14:29
562,22:16,BHK,03:45,DME,06:41:58
563,03:20,DME,18:05,ASF,03:43:12
564,00:26,DME,03:38,BHK,07:09:48
565,12:11,DME,21:00,EGO,08:58:20
566,18:40,DME,12:25,FEG,14:40:06
567,05:48,DME,13:36,KSQ,12:10:48
568,13:00,DME,08:44,NMA,04:41:20
569,05:40,DME,01:48,NVI,18:42:10
570,11:03,DME,15:07,SKD,17:13:42
571,22:42,DME,16:04,TIV,06:58:08
572,16:16,EGO,09:40,DME,02:55:13
573,19:41,FEG,14:37,DME,22:28:06
574,11:07,KSQ,07:47,DME,10:50:47
575,11:18,LED,21:31,ASF,23:46:57
576,16:20,NMA,08:23,DME,14:20:20
577,09:05,NVI,14:35,DME,04:25:32
578,12:07,SKD,09:07,DME,15:16:34
579,23:51,TIV,04:40,DME,04:23:29
580,13:33,ANU,23:36,PTP,16:53:09
581,07:10,CAY,21:59,FDF,16:42:10
582,03:22,CUR,06:30,SDQ,06:16:32
